	SMARTS_ChKur	SMARTS_Gueymard	SMARTS_newKur	SMARTS_oldKur	SMARTS_ThKur	SMARTS_Wehrli_WRC85	SMARTS_CebChKur		Wave 			"Synthetic/composite Extraterrestrial Spectrum by Chris Gueymard, May 2003"	
1526.0	0.28432	0.285963	0.28432	0.2874	0.28432	0.2831	0.28432					1239	4.51E-01
1527.0	0.28266	0.28296805	0.28266	0.28439	0.28266	0.28314	0.28266					1240	4.52E-01
1528.0	0.28391	0.28489835	0.28391	0.28633	0.28391	0.28348	0.28391					1241	4.54E-01
1529.0	0.28046	0.2828984	0.28046	0.28432	0.28046	0.27918	0.28046					1242	4.49E-01
1530.0	0.26945	0.26730675	0.26945	0.26865	0.26945	0.27286	0.26945					1243	4.45E-01
1531.0	0.28045	0.2827193	0.28045	0.28414	0.28045	0.27881	0.28045					1244	4.50E-01
1532.0	0.28148	0.28262975	0.28148	0.28405	0.28148	0.28125	0.28148					1245	4.51E-01
1533.0	0.27934	0.2804109	0.27934	0.28182	0.27934	0.27901	0.27934					1246	4.48E-01
1534.0	0.27519	0.27542595	0.27519	0.27681	0.27519	0.27626	0.27519					1247	4.48E-01
1535.0	0.27719	0.27753535	0.27719	0.27893	0.27719	0.27722	0.27719					1248	4.49E-01
1536.0	0.27976	0.28058005	0.27976	0.28199	0.27976	0.27945	0.27976					1249	4.49E-01
1537.0	0.27967	0.28095815	0.27967	0.28237	0.27967	0.27884	0.27967					1250	4.47E-01
1538.0	0.2742	0.27337625	0.2742	0.27474	0.2742	0.27564	0.2742					1251	4.44E-01
1539.0	0.27545	0.2780826	0.27545	0.27948	0.27545	0.2742	0.27545					1252	4.41E-01
1540.0	0.26924	0.2685704	0.26924	0.26992	0.26924	0.27079	0.26924					1253	4.43E-01
1541.0	0.27255	0.2729683	0.27255	0.27434	0.27255	0.27218	0.27255					1254	4.43E-01
1542.0	0.27423	0.2753563	0.27423	0.27674	0.27423	0.27402	0.27423					1255	4.42E-01
1543.0	0.27477	0.27498815	0.27477	0.27637	0.27477	0.27506	0.27477					1256	4.40E-01
1544.0	0.27662	0.27715725	0.27662	0.27855	0.27662	0.27647	0.27662					1257	4.40E-01
1545.0	0.27696	0.2776846	0.27696	0.27908	0.27696	0.27681	0.27696					1258	4.40E-01
1546.0	0.27649	0.27721695	0.27649	0.27861	0.27649	0.27614	0.27649					1259	4.41E-01
1547.0	0.27229	0.27353545	0.27229	0.27491	0.27229	0.27207	0.27229					1260	4.41E-01
1548.0	0.26745	0.2669784	0.26745	0.26832	0.26745	0.26873	0.26745					1261	4.39E-01
1549.0	0.27119	0.2726698	0.27119	0.27404	0.27119	0.27027	0.27119					1262	4.38E-01
1550.0	0.2686	0.2696052	0.2686	0.27096	0.2686	0.26926	0.2686					1263	4.39E-01
1551.0	0.26989	0.27074945	0.26989	0.27211	0.26989	0.27024	0.26989					1264	4.35E-01
1552.0	0.27253	0.2740031	0.27253	0.27538	0.27253	0.27191	0.27253					1265	4.36E-01
1553.0	0.26913	0.2708987	0.26913	0.27225	0.26913	0.2689	0.26913					1266	4.37E-01
1554.0	0.26418	0.2649486	0.26418	0.26628	0.26418	0.26519	0.26418					1267	4.32E-01
1555.0	0.26565	0.2671177	0.26565	0.26846	0.26565	0.26505	0.26565					1268	4.29E-01
1556.0	0.26352	0.2629188	0.26352	0.26424	0.26352	0.26473	0.26352					1269	4.34E-01
1557.0	0.26787	0.27013255	0.26787	0.27149	0.26787	0.267	0.26787					1270	4.35E-01
1558.0	0.2668	0.268053	0.2668	0.2694	0.2668	0.26704	0.2668					1271	4.34E-01
1559.0	0.26552	0.26780425	0.26552	0.26915	0.26552	0.26546	0.26552					1272	4.33E-01
1560.0	0.26495	0.26545605	0.26495	0.26679	0.26495	0.26574	0.26495					1273	4.31E-01
1561.0	0.26893	0.2696752	0.26893	0.27185	0.26893	0.26822	0.26893					1274	4.29E-01
1562.0	0.26746	0.26832608	0.26746	0.27049	0.26746	0.26751	0.26746					1275	4.31E-01
1563.0	0.26485	0.26687776	0.26485	0.26903	0.26485	0.26487	0.26485					1276	4.31E-01
1564.0	0.26322	0.26306848	0.26322	0.26519	0.26322	0.26389	0.26322					1277	4.30E-01
1565.0	0.26553	0.26681824	0.26553	0.26897	0.26553	0.26461	0.26553					1278	4.28E-01
1566.0	0.26122	0.26262208	0.26122	0.26474	0.26122	0.26182	0.26122					1279	4.25E-01
1567.0	0.26124	0.2635248	0.26124	0.26565	0.26124	0.26092	0.26124					1280	4.19E-01
1568.0	0.25881	0.26041984	0.25881	0.26252	0.25881	0.25943	0.25881					1281	3.96E-01
1569.0	0.25878	0.26275104	0.25878	0.26487	0.25878	0.25857	0.25878					1282	3.75E-01
1570.0	0.25928	0.26067776	0.25928	0.26278	0.25928	0.26002	0.25928					1283	4.05E-01
1571.0	0.26362	0.26667936	0.26362	0.26883	0.26362	0.26291	0.26362					1284	4.16E-01
1572.0	0.26291	0.26693728	0.26291	0.26909	0.26291	0.26275	0.26291					1285	4.18E-01
1573.0	0.26078	0.26343552	0.26078	0.26556	0.26078	0.26109	0.26078					1286	4.20E-01
1574.0	0.25741	0.26220544	0.25741	0.26432	0.25741	0.25595	0.25741					1287	4.21E-01
1575.0	0.24651	0.24738496	0.24651	0.24938	0.24651	0.2492	0.24651					1288	4.19E-01
1576.0	0.25259	0.26031072	0.25259	0.26241	0.25259	0.24894	0.25259					1289	4.19E-01
1577.0	0.23745	0.23689952	0.23745	0.23881	0.23745	0.24212	0.23745					1290	4.14E-01
1578.0	0.24973	0.2572256	0.24973	0.2593	0.24973	0.24848	0.24973					1291	4.17E-01
1579.0	0.25726	0.26166976	0.25726	0.26378	0.25726	0.25677	0.25726					1292	4.19E-01
1580.0	0.25897	0.26381248	0.25897	0.26594	0.25897	0.25893	0.25897					1293	4.17E-01
1581.0	0.25898	0.26483424	0.25898	0.26697	0.25898	0.25772	0.25898					1294	4.16E-01
1582.0	0.25011	0.25412064	0.25011	0.25617	0.25011	0.2517	0.25011					1295	4.17E-01
1583.0	0.25099	0.25771168	0.25099	0.25979	0.25099	0.2508	0.25099					1296	4.18E-01
1584.0	0.2513	0.25448768	0.2513	0.25654	0.2513	0.25227	0.2513					1297	4.14E-01
1585.0	0.25543	0.26197728	0.25543	0.26409	0.25543	0.2543	0.25543					1298	4.13E-01
1586.0	0.25362	0.258168	0.25362	0.26025	0.25362	0.25357	0.25362					1299	4.15E-01
1587.0	0.25052	0.25492416	0.25052	0.25698	0.25052	0.25021	0.25052					1300	4.14E-01
1588.0	0.24485	0.25048	0.24485	0.2525	0.24485	0.24337	0.24485					1301	4.11E-01
1589.0	0.23062	0.23152288	0.23062	0.23338	0.23062	0.23363	0.23062					1302	4.09E-01
1590.0	0.23515	0.24154208	0.23515	0.24349	0.23515	0.23454	0.23515					1303	4.06E-01
1591.0	0.23882	0.24132384	0.23882	0.24327	0.23882	0.24007	0.23882					1304	4.08E-01
1592.0	0.2485	0.2528608	0.2485	0.2549	0.2485	0.24785	0.2485					1305	4.10E-01
1593.0	0.25363	0.25751328	0.25363	0.25959	0.25363	0.25299	0.25363					1306	4.10E-01
1594.0	0.25378	0.256432	0.25378	0.2585	0.25378	0.25404	0.25378					1307	4.07E-01
1595.0	0.25397	0.25765216	0.25397	0.25973	0.25397	0.2524	0.25397					1308	4.07E-01
1596.0	0.24383	0.24451808	0.24383	0.24649	0.24383	0.24573	0.24383					1309	4.07E-01
1597.0	0.24637	0.24853568	0.24637	0.25055	0.24637	0.2471	0.24637					1310	4.04E-01
1598.0	0.25376	0.25629312	0.25376	0.25836	0.25376	0.25208	0.25376					1311	4.04E-01
1599.0	0.24921	0.24976576	0.24921	0.25178	0.24921	0.25011	0.24921					1312	3.93E-01
1600.0	0.24924	0.25259296	0.24924	0.25463	0.24924	0.24839	0.24924					1313	3.96E-01
1601.0	0.24435	0.24493915	0.24435	0.24617	0.24435	0.24572	0.24435					1314	4.00E-01
1602.0	0.24622	0.2485709	0.24622	0.24982	0.24622	0.24592	0.24622					1315	3.88E-01
1603.0	0.24739	0.2490087	0.24739	0.25026	0.24739	0.24737	0.24739					1316	3.97E-01
1604.0	0.24725	0.2500236	0.24725	0.25128	0.24725	0.24698	0.24725					1317	3.99E-01
1605.0	0.2456	0.24702865	0.2456	0.24827	0.2456	0.24602	0.2456					1318	3.97E-01
1606.0	0.24482	0.2474764	0.24482	0.24872	0.24482	0.24461	0.24482					1319	4.00E-01
1607.0	0.24366	0.24543665	0.24366	0.24667	0.24366	0.24447	0.24366					1320	3.98E-01
1608.0	0.2476	0.24999375	0.2476	0.25125	0.2476	0.24674	0.2476					1321	3.96E-01
1609.0	0.24451	0.24858085	0.24451	0.24983	0.24451	0.24315	0.24451					1322	3.97E-01
1610.0	0.2334	0.23311855	0.2334	0.23429	0.2334	0.23603	0.2334					1323	3.96E-01
1611.0	0.23781	0.24078005	0.23781	0.24199	0.23781	0.23698	0.23781					1324	3.96E-01
1612.0	0.23978	0.2412477	0.23978	0.24246	0.23978	0.24023	0.23978					1325	3.95E-01
1613.0	0.24285	0.24581475	0.24285	0.24705	0.24285	0.24218	0.24285					1326	3.92E-01
1614.0	0.24229	0.2434964	0.24229	0.24472	0.24229	0.24255	0.24229					1327	3.92E-01
1615.0	0.24063	0.24434215	0.24063	0.24557	0.24063	0.23948	0.24063					1328	3.88E-01
1616.0	0.23236	0.23248175	0.23236	0.23365	0.23236	0.23429	0.23236					1329	3.84E-01
1617.0	0.23561	0.23644185	0.23561	0.23763	0.23561	0.2361	0.23561					1330	3.89E-01
1618.0	0.24212	0.2441531	0.24212	0.24538	0.24212	0.24093	0.24212					1331	3.88E-01
1619.0	0.24163	0.2422427	0.24163	0.24346	0.24163	0.24066	0.24163					1332	3.84E-01
1620.0	0.23399	0.23407375	0.23399	0.23524	0.23399	0.235	0.23399					1333	3.90E-01
1621.0	0.23286	0.2338648	0.23286	0.23504	0.23286	0.23366	0.23286					1334	3.91E-01
1622.0	0.23752	0.23701895	0.23752	0.23821	0.23752	0.23766	0.23752					1335	3.88E-01
1623.0	0.24152	0.24165565	0.24152	0.24287	0.24152	0.24101	0.24152					1336	3.89E-01
1624.0	0.24193	0.2424019	0.24193	0.24362	0.24193	0.2414	0.24193					1337	3.87E-01
1625.0	0.23878	0.23745675	0.23878	0.23865	0.23878	0.23954	0.23878					1338	3.85E-01
1626.0	0.23991	0.2395761	0.23991	0.24078	0.23991	0.23982	0.23991					1339	3.79E-01
1627.0	0.24085	0.2403721	0.24085	0.24158	0.24085	0.24091	0.24085					1340	3.83E-01
1628.0	0.24199	0.2414865	0.24199	0.2427	0.24199	0.24175	0.24199					1341	3.84E-01
1629.0	0.24069	0.2411084	0.24069	0.24232	0.24069	0.24047	0.24069					1342	3.83E-01
1630.0	0.2376	0.2365513	0.2376	0.23774	0.2376	0.23846	0.2376					1343	3.83E-01
1631.0	0.23874	0.2393174	0.23874	0.24052	0.23874	0.23855	0.23874					1344	3.84E-01
1632.0	0.23809	0.2388398	0.23809	0.24004	0.23809	0.23782	0.23809					1345	3.82E-01
1633.0	0.23483	0.2358548	0.23483	0.23704	0.23483	0.23511	0.23483					1346	3.80E-01
1634.0	0.23299	0.23276035	0.23299	0.23393	0.23299	0.23385	0.23299					1347	3.81E-01
1635.0	0.23664	0.23734592	0.23664	0.23926	0.23664	0.23575	0.23664					1348	3.81E-01
1636.0	0.23445	0.23676064	0.23445	0.23867	0.23445	0.23375	0.23445					1349	3.78E-01
1637.0	0.22831	0.2274656	0.22831	0.2293	0.22831	0.22901	0.22831					1350	3.75E-01
1638.0	0.22492	0.22707872	0.22492	0.22891	0.22492	0.22465	0.22492					1351	3.78E-01
1639.0	0.22131	0.22204928	0.22131	0.22384	0.22131	0.22239	0.22131					1352	3.79E-01
1640.0	0.22442	0.22570976	0.22442	0.22753	0.22442	0.22371	0.22442					1353	3.78E-01
1641.0	0.22257	0.22393408	0.22257	0.22574	0.22257	0.22295	0.22257					1354	3.75E-01
1642.0	0.22324	0.22402336	0.22324	0.22583	0.22324	0.22372	0.22324					1355	3.72E-01
1643.0	0.22689	0.22879488	0.22689	0.23064	0.22689	0.22599	0.22689					1356	3.70E-01
1644.0	0.22506	0.22571968	0.22506	0.22754	0.22506	0.22539	0.22506					1357	3.70E-01
1645.0	0.22489	0.22512448	0.22489	0.22694	0.22489	0.22558	0.22489					1358	3.73E-01
1646.0	0.22803	0.22899328	0.22803	0.23084	0.22803	0.22774	0.22803					1359	3.70E-01
1647.0	0.22885	0.2291024	0.22885	0.23095	0.22885	0.22882	0.22885					1360	3.70E-01
1648.0	0.22857	0.22898336	0.22857	0.23083	0.22857	0.22806	0.22857					1361	3.73E-01
1649.0	0.22524	0.22353728	0.22524	0.22534	0.22524	0.22625	0.22524					1362	3.69E-01
1650.0	0.2274	0.22839808	0.2274	0.23024	0.2274	0.22652	0.2274					1363	3.67E-01
1651.0	0.22512	0.22369164	0.22512	0.22459	0.22512	0.22606	0.22512					1364	3.69E-01
1652.0	0.22715	0.22802424	0.22715	0.22894	0.22715	0.22661	0.22715					1365	3.69E-01
1653.0	0.22664	0.22532508	0.22664	0.22623	0.22664	0.2269	0.22664					1366	3.67E-01
1654.0	0.22693	0.2265402	0.22693	0.22745	0.22693	0.22649	0.22693					1367	3.66E-01
1655.0	0.22558	0.2239008	0.22558	0.2248	0.22558	0.22611	0.22558					1368	3.65E-01
1656.0	0.22698	0.22607208	0.22698	0.22698	0.22698	0.22677	0.22698					1369	3.62E-01
1657.0	0.22675	0.2256438	0.22675	0.22655	0.22675	0.22687	0.22675					1370	3.62E-01
1658.0	0.2263	0.22531512	0.2263	0.22622	0.2263	0.22597	0.2263					1371	3.63E-01
1659.0	0.22406	0.2222076	0.22406	0.2231	0.22406	0.22466	0.22406					1372	3.66E-01
1660.0	0.22509	0.22411992	0.22509	0.22502	0.22509	0.22518	0.22509					1373	3.65E-01
1661.0	0.22639	0.22543464	0.22639	0.22634	0.22639	0.22609	0.22639					1374	3.62E-01
1662.0	0.22509	0.22420956	0.22509	0.22511	0.22509	0.22512	0.22509					1375	3.59E-01
1663.0	0.22343	0.22264584	0.22343	0.22354	0.22343	0.22367	0.22343					1376	3.58E-01
1664.0	0.22295	0.22251636	0.22295	0.22341	0.22295	0.22285	0.22295					1377	3.61E-01
1665.0	0.22161	0.22137096	0.22161	0.22226	0.22161	0.22152	0.22161					1378	3.61E-01
1666.0	0.2203	0.2185326	0.2203	0.22074	0.2203	0.22066	0.2203					1379	3.62E-01
1667.0	0.22072	0.2201562	0.22072	0.22238	0.22072	0.22009	0.22072					1380	3.60E-01
1668.0	0.21708	0.2161665	0.21708	0.21835	0.21708	0.21797	0.21708					1381	3.59E-01
1669.0	0.21851	0.2180871	0.21851	0.22029	0.21851	0.21879	0.21851					1382	3.56E-01
1670.0	0.22193	0.2220768	0.22193	0.22432	0.22193	0.2211	0.22193					1383	3.58E-01
1671.0	0.22012	0.2209581	0.22012	0.22319	0.22012	0.21912	0.22012					1384	3.58E-01
1672.0	0.21287	0.2120976	0.21287	0.21424	0.21287	0.21443	0.21287					1385	3.56E-01
1673.0	0.21441	0.2160576	0.21441	0.21824	0.21441	0.21482	0.21441					1386	3.57E-01
1674.0	0.21772	0.2190672	0.21772	0.22128	0.21772	0.21673	0.21772					1387	3.56E-01
1675.0	0.21402	0.2162061	0.21402	0.21839	0.21402	0.21437	0.21402					1388	3.57E-01
1676.0	0.21157	0.2131866	0.21157	0.21534	0.21157	0.21251	0.21157					1389	3.55E-01
1677.0	0.21404	0.2154834	0.21404	0.21766	0.21404	0.21363	0.21404					1390	3.53E-01
1678.0	0.21385	0.2158497	0.21385	0.21803	0.21385	0.21335	0.21385					1391	3.55E-01
1679.0	0.21076	0.212949	0.21076	0.2151	0.21076	0.21021	0.21076					1392	3.54E-01
1680.0	0.20452	0.2064051	0.20452	0.20849	0.20452	0.20441	0.20452					1393	3.53E-01
1681.0	0.19796	0.1984752	0.19796	0.20048	0.19796	0.19973	0.19796					1394	3.51E-01
1682.0	0.20164	0.2034054	0.20164	0.20546	0.20164	0.20191	0.20164					1395	3.51E-01
1683.0	0.20719	0.2089296	0.20719	0.21104	0.20719	0.20691	0.20719					1396	3.52E-01
1684.0	0.21043	0.2119788	0.21043	0.21412	0.21043	0.21027	0.21043					1397	3.52E-01
1685.0	0.21163	0.2130579	0.21163	0.21521	0.21163	0.21117	0.21163					1398	3.52E-01
1686.0	0.21036	0.2102562	0.21036	0.21238	0.21036	0.21062	0.21036					1399	3.48E-01
1687.0	0.2103	0.2112264	0.2103	0.21336	0.2103	0.21038	0.2103					1400	3.43E-01
1688.0	0.2107	0.2108106	0.2107	0.21294	0.2107	0.21041	0.2107					1401	3.46E-01
1689.0	0.20858	0.2080485	0.20858	0.21015	0.20858	0.20896	0.20858					1402	3.47E-01
1690.0	0.20866	0.2084544	0.20866	0.21056	0.20866	0.20921	0.20866					1403	3.45E-01
1691.0	0.21144	0.21202848	0.21144	0.21288	0.21144	0.21109	0.21144					1404	3.45E-01
1692.0	0.21171	0.21210816	0.21171	0.21296	0.21171	0.21163	0.21171					1405	3.46E-01
1693.0	0.21128	0.21122172	0.21128	0.21207	0.21128	0.21127	0.21128					1406	3.45E-01
1694.0	0.2107	0.21068388	0.2107	0.21153	0.2107	0.21083	0.2107					1407	3.45E-01
1695.0	0.21057	0.2105544	0.21057	0.2114	0.21057	0.21058	0.21057					1408	3.45E-01
1696.0	0.20984	0.20961816	0.20984	0.21046	0.20984	0.20993	0.20984					1409	3.45E-01
1697.0	0.20892	0.20850264	0.20892	0.20934	0.20892	0.20914	0.20892					1410	3.44E-01
1698.0	0.20896	0.20879148	0.20896	0.20963	0.20896	0.20879	0.20896					1411	3.36E-01
1699.0	0.20811	0.20804448	0.20811	0.20888	0.20811	0.20779	0.20811					1412	3.37E-01
1700.0	0.20579	0.20538516	0.20579	0.20603	0.20579	0.20606	0.20579					1413	3.38E-01
1702.0	0.20454	0.2052	0.20454	0.2059	0.20454	0.20435	0.20454					1414	3.40E-01
1705.0	0.20426	0.20428	0.20426	0.20514	0.20426	0.20428	0.20426					1415	3.41E-01
1710.0	0.19896	0.19894	0.19896	0.19988	0.19896	0.1993	0.19896					1416	3.39E-01
1715.0	0.20191	0.20189	0.20191	0.20332	0.20191	0.20171	0.20191					1417	3.41E-01
1720.0	0.19793	0.19799	0.19793	0.19999	0.19793	0.19777	0.19793					1418	3.39E-01
1725.0	0.19393	0.19688	0.19393	0.19688	0.19393	0.19408	0.19393					1419	3.37E-01
1730.0	0.19308	0.19309	0.19308	0.19752	0.19308	0.19292	0.19308					1420	3.37E-01
1735.0	0.18062	0.182	0.18062	0.18474	0.18062	0.18121	0.18062					1421	3.34E-01
1740.0	0.18586	0.19001	0.18586	0.19001	0.18586	0.18569	0.18586					1422	3.31E-01
1745.0	0.1862	0.18624	0.1862	0.18861	0.1862	0.18633	0.1862					1423	3.32E-01
1750.0	0.18518	0.18518	0.18518	0.18659	0.18518	0.18517	0.18518					1424	3.32E-01
1755.0	0.18509	0.18509	0.18509	0.18565	0.18509	0.18507	0.18509					1425	3.30E-01
1760.0	0.18248	0.18243	0.18248	0.18243	0.18248	0.18265	0.18248					1426	3.28E-01
1765.0	0.18122	0.18143	0.18122	0.18143	0.18122	0.18118	0.18122					1427	3.29E-01
1770.0	0.17965	0.17969	0.17965	0.17969	0.17965	0.17971	0.17965					1428	3.30E-01
1775.0	0.17766	0.176	0.17766	0.17789	0.17766	0.17774	0.17766					1429	3.25E-01
1780.0	0.17533	0.17553	0.17533	0.17553	0.17533	0.17537	0.17533					1430	3.29E-01
1785.0	0.174	0.17411	0.174	0.17411	0.174	0.17406	0.174					1431	3.29E-01
1790.0	0.17363	0.17371	0.17363	0.17371	0.17363	0.17366	0.17363					1432	3.34E-01
1795.0	0.17084	0.17102	0.17084	0.17102	0.17084	0.17096	0.17084					1433	3.31E-01
1800.0	0.16903	0.168	0.16903	0.1696	0.16903	0.16901	0.16903					1434	3.30E-01
1805.0	0.16736	0.16884	0.16736	0.16884	0.16736	0.16742	0.16736					1435	3.31E-01
1810.0	0.16614	0.16859	0.16614	0.16859	0.16614	0.1662	0.16614					1436	3.30E-01
1815.0	0.15983	0.155	0.15983	0.16319	0.15983	0.15963	0.15983					1437	3.31E-01
1820.0	0.15456	0.16	0.15456	0.15735	0.15456	0.15485	0.15456					1438	3.30E-01
1825.0	0.16025	0.16257	0.16025	0.16257	0.16025	0.16017	0.16025					1439	3.27E-01
1830.0	0.15923	0.15921	0.15923	0.1607	0.15923	0.15924	0.15923					1440	3.14E-01
1835.0	0.15759	0.1576	0.15759	0.15841	0.15759	0.15767	0.15759					1441	3.23E-01
1840.0	0.15554	0.15552	0.15554	0.15594	0.15554	0.1556	0.15554					1442	3.18E-01
1845.0	0.15293	0.15288	0.15293	0.15308	0.15293	0.15308	0.15293					1443	3.22E-01
1850.0	0.15337	0.15337	0.15337	0.1541	0.15337	0.15322	0.15337					1444	3.21E-01
1855.0	0.15126	0.15126	0.15126	0.15207	0.15126	0.15141	0.15126					1445	3.25E-01
1860.0	0.14935	0.14933	0.14935	0.15127	0.14935	0.14936	0.14935					1446	3.22E-01
1865.0	0.1471	0.1471	0.1471	0.15028	0.1471	0.14715	0.1471					1447	3.22E-01
1870.0	0.14562	0.14565	0.14562	0.15005	0.14562	0.14545	0.14562					1448	3.24E-01
1875.0	0.13232	0.13231	0.13232	0.13655	0.13232	0.1327	0.13232					1449	3.23E-01
1880.0	0.14219	0.14667	0.14219	0.14667	0.14219	0.14191	0.14219					1450	3.19E-01
1885.0	0.14202	0.14573	0.14202	0.14573	0.14202	0.14207	0.14202					1451	3.15E-01
1890.0	0.14043	0.14041	0.14043	0.14324	0.14043	0.14032	0.14043					1452	3.19E-01
1895.0	0.13649	0.13842	0.13649	0.13842	0.13649	0.13672	0.13649					1453	3.18E-01
1900.0	0.1388	0.14041	0.1388	0.14041	0.1388	0.13854	0.1388					1454	3.15E-01
1905.0	0.13802	0.13904	0.13802	0.13904	0.13802	0.13806	0.13802					1455	3.14E-01
1910.0	0.13651	0.13654	0.13651	0.13696	0.13651	0.13667	0.13651					1456	3.15E-01
1915.0	0.1361	0.13611	0.1361	0.13675	0.1361	0.13601	0.1361					1457	3.17E-01
1920.0	0.13398	0.13463	0.13398	0.13463	0.13398	0.13394	0.13398					1458	3.20E-01
1925.0	0.13333	0.13447	0.13333	0.13447	0.13333	0.13331	0.13333					1459	3.18E-01
1930.0	0.12972	0.13145	0.12972	0.13145	0.12972	0.12978	0.12972					1460	3.17E-01
1935.0	0.13005	0.13243	0.13005	0.13243	0.13005	0.13001	0.13005					1461	3.15E-01
1940.0	0.12774	0.1295	0.12774	0.13082	0.12774	0.12758	0.12774					1462	3.13E-01
1945.0	0.11839	0.1195	0.11839	0.12103	0.11839	0.11877	0.11839					1463	3.11E-01
1950.0	0.12386	0.12627	0.12386	0.12627	0.12386	0.12389	0.12386					1464	3.13E-01
1955.0	0.12656	0.12833	0.12656	0.12833	0.12656	0.12635	0.12656					1465	3.11E-01
1960.0	0.12495	0.1261	0.12495	0.1261	0.12495	0.12489	0.12495					1466	3.14E-01
1965.0	0.1222	0.12291	0.1222	0.12291	0.1222	0.12234	0.1222					1467	3.13E-01
1970.0	0.1228	0.12375	0.1228	0.12375	0.1228	0.12269	0.1228					1468	3.12E-01
1975.0	0.1207	0.1215	0.1207	0.1215	0.1207	0.12064	0.1207					1469	3.14E-01
1980.0	0.11903	0.11968	0.11903	0.11968	0.11903	0.11918	0.11903					1470	3.08E-01
1985.0	0.11838	0.11902	0.11838	0.11902	0.11838	0.11848	0.11838					1471	3.08E-01
1990.0	0.11899	0.11977	0.11899	0.11977	0.11899	0.11878	0.11899					1472	3.07E-01
1995.0	0.11639	0.11684	0.11639	0.11684	0.11639	0.11652	0.11639					1473	3.03E-01
2000.0	0.11643	0.11673	0.11643	0.11673	0.11643	0.11642	0.11643					1474	3.03E-01
2005.0	0.11494	0.11501	0.11494	0.11501	0.11494	0.11501	0.11494					1475	3.04E-01
2010.0	0.11504	0.11512	0.11504	0.11512	0.11504	0.11499	0.11504					1476	3.05E-01
2015.0	0.11387	0.11399	0.11387	0.11399	0.11387	0.11384	0.11387					1477	3.03E-01
2020.0	0.11172	0.11192	0.11172	0.11192	0.11172	0.11177	0.11172					1478	3.04E-01
2025.0	0.11146	0.11176	0.11146	0.11176	0.11146	0.11138	0.11146					1479	3.08E-01
2030.0	0.10943	0.10969	0.10943	0.10969	0.10943	0.1095	0.10943					1480	3.06E-01
2035.0	0.10893	0.10915	0.10893	0.10915	0.10893	0.10879	0.10893					1481	3.04E-01
2040.0	0.10755	0.1072	0.10755	0.1072	0.10755	0.10768	0.10755					1482	3.04E-01
2045.0	0.10801	0.10756	0.10801	0.10756	0.10801	0.10797	0.10801					1483	3.01E-01
2050.0	0.10667	0.10592	0.10667	0.10592	0.10667	0.10668	0.10667					1484	3.05E-01
2055.0	0.10565	0.10471	0.10565	0.10471	0.10565	0.10566	0.10565					1485	3.06E-01
2060.0	0.10425	0.1032	0.10425	0.1032	0.10425	0.10417	0.10425					1486	3.02E-01
2065.0	0.10305	0.10182	0.10305	0.10182	0.10305	0.10313	0.10305					1487	2.90E-01
2070.0	0.1024	0.10095	0.1024	0.10095	0.1024	0.10251	0.1024					1488	2.79E-01
2075.0	0.10245	0.10095	0.10245	0.10095	0.10245	0.10242	0.10245					1489	3.01E-01
2080.0	0.10088	0.09933	0.10088	0.09933	0.10088	0.10085	0.10088					1490	3.03E-01
2085.0	0.09994	0.0983	0.09994	0.0983	0.09994	0.1	0.09994					1491	3.01E-01
2090.0	0.09914	0.09754	0.09914	0.09754	0.09914	0.09913	0.09914					1492	3.01E-01
2095.0	0.09746	0.09599	0.09746	0.09599	0.09746	0.09747	0.09746					1493	3.03E-01
2100.0	0.09766	0.09624	0.09766	0.09624	0.09766	0.09767	0.09766					1494	3.03E-01
2105.0	0.09722	0.09575	0.09722	0.09575	0.09722	0.09722	0.09722					1495	2.98E-01
2110.0	0.09593	0.09463	0.09593	0.09463	0.09593	0.09595	0.09593					1496	2.94E-01
2115.0	0.09512	0.09385	0.09512	0.09385	0.09512	0.09517	0.09512					1497	2.97E-01
2120.0	0.0941	0.09314	0.0941	0.09314	0.0941	0.09409	0.0941					1498	2.98E-01
2125.0	0.09309	0.09218	0.09309	0.09218	0.09309	0.09315	0.09309					1499	2.98E-01
2130.0	0.09311	0.09238	0.09311	0.09238	0.09311	0.09309	0.09311					1500	2.99E-01
2135.0	0.09183	0.09112	0.09183	0.09112	0.09183	0.09187	0.09183					1501	2.98E-01
2140.0	0.09165	0.09105	0.09165	0.09105	0.09165	0.09163	0.09165					1502	2.83E-01
2145.0	0.09044	0.08994	0.09044	0.08994	0.09044	0.09051	0.09044					1503	2.78E-01
2150.0	0.09002	0.08971	0.09002	0.08971	0.09002	0.09001	0.09002					1504	2.75E-01
2155.0	0.08906	0.08888	0.08906	0.08888	0.08906	0.08912	0.08906					1505	2.74E-01
2160.0	0.08789	0.08789	0.08789	0.08789	0.08789	0.08786	0.08789					1506	2.87E-01
2165.0	0.08203	0.082	0.08203	0.082	0.08203	0.08235	0.08203					1507	2.92E-01
2170.0	0.0851	0.08537	0.0851	0.08537	0.0851	0.08483	0.0851					1508	2.87E-01
2175.0	0.08559	0.08576	0.08559	0.08576	0.08559	0.08554	0.08559					1509	2.91E-01
2180.0	0.08456	0.08464	0.08456	0.08464	0.08456	0.08463	0.08456					1510	2.94E-01
2185.0	0.08456	0.08468	0.08456	0.08468	0.08456	0.08447	0.08456					1511	2.93E-01
2190.0	0.08325	0.08314	0.08325	0.08314	0.08325	0.08338	0.08325					1512	2.87E-01
